protocol_type,service,flag,src_bytes,dst_bytes,logged_in,serror_rate,srv_serror_rate,same_srv_rate,diff_srv_rate,dst_host_same_srv_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,class
1,22,9,329,1225,1,0,0,75,0,100,0,0,0,0,1
2,45,9,23,238,0,0,0,75,0,100,0,0,0,0,1
1,22,9,432,278,1,0,0,75,0,100,0,0,0,0,1
1,40,4,1,0,0,0,0,75,0,1,0,0,97,61,0
2,11,9,505,196,0,0,0,75,0,95,0,0,0,0,1
1,22,9,257,2,1,0,0,75,0,100,0,0,0,0,1
1,22,9,249,536,1,0,0,75,0,100,0,0,0,0,1
1,22,9,260,976,1,0,0,75,0,100,0,0,0,0,1
0,13,9,611,0,0,0,0,75,0,100,0,0,0,0,0
1,24,5,0,0,0,43,31,4,6,4,63,43,0,0,0
1,56,5,0,0,0,43,31,11,11,19,63,43,0,0,0
0,13,9,220,0,0,0,0,75,0,100,0,0,0,0,0
1,45,4,0,0,0,0,0,3,42,1,0,0,83,61,0
1,54,5,0,0,0,43,31,1,5,1,63,43,0,0,0
1,22,9,377,723,1,0,0,75,0,100,0,0,0,0,1
1,35,5,0,0,0,43,31,7,5,1,63,43,0,0,0
1,45,5,0,0,0,43,31,13,7,67,63,43,0,0,0
1,50,9,639,702,1,0,0,75,0,57,0,0,0,0,1
2,40,9,522,834,0,0,0,75,0,100,0,0,0,0,1
1,33,5,0,0,0,43,31,9,5,7,63,43,0,0,0
1,22,9,316,423,1,0,0,75,0,100,0,0,0,0,1
2,45,9,262,0,0,0,0,75,0,85,0,0,0,0,0
0,14,9,523,0,0,0,0,75,0,100,0,0,0,0,0
1,56,5,0,0,0,43,31,24,6,22,63,43,0,0,0
1,22,9,453,991,1,4,2,75,0,100,0,0,0,0,1
2,11,9,502,1107,0,0,0,75,1,95,0,0,0,0,1
1,22,9,314,694,1,25,21,75,0,100,9,9,0,0,1
1,22,1,0,0,0,0,0,75,0,100,1,1,30,21,1
2,40,9,522,834,0,0,0,75,0,100,0,0,0,0,1
1,50,5,0,0,0,25,21,75,0,40,1,2,0,0,1
1,45,5,0,0,0,43,31,12,6,2,63,43,0,0,0
1,22,6,370,1172,1,43,21,75,0,100,25,0,0,0,1
1,22,5,0,0,0,43,30,48,5,30,63,43,0,0,0
2,11,9,509,897,0,0,0,74,2,100,0,0,0,0,1
2,40,9,151,24,0,0,0,75,0,1,0,0,0,0,1
1,22,9,433,1066,1,0,0,75,0,100,0,0,0,0,1
1,56,9,376,1143,1,0,0,75,0,37,0,0,5,11,1
1,45,5,0,0,0,43,31,6,5,4,63,43,0,0,0
1,22,9,381,1034,1,0,0,75,0,100,0,0,0,0,1
1,45,5,0,0,0,43,31,8,6,2,63,43,0,0,0
1,24,5,0,0,0,43,31,4,6,4,63,43,0,0,0
1,60,5,0,0,0,43,31,8,6,4,63,43,0,0,0
1,22,1,0,0,0,0,0,75,0,100,0,0,97,61,1
1,27,4,0,0,0,0,0,75,0,0,0,0,97,61,0
1,19,5,0,0,0,43,31,24,8,25,63,43,0,0,0
1,19,9,73,0,1,0,0,75,0,30,0,0,0,0,1
1,19,9,442,0,1,0,0,75,0,100,0,0,0,0,0
1,63,5,0,0,0,43,31,4,13,4,63,43,0,0,0
1,25,5,0,0,0,43,31,5,7,3,63,43,0,0,0
1,22,1,0,0,0,0,0,75,0,100,0,0,97,53,1
1,22,9,439,1159,1,0,0,75,0,100,0,0,0,0,1
0,59,9,223,0,0,0,0,47,52,2,0,0,0,0,1
1,56,5,0,0,0,43,31,75,0,56,62,41,0,0,0
0,59,9,603,0,0,0,0,11,22,6,0,0,0,0,1
1,22,9,264,495,1,0,0,75,0,100,0,0,0,0,1
1,22,9,190,741,1,0,0,75,0,100,0,0,0,0,1
0,13,9,611,0,0,0,0,75,0,100,0,0,0,0,0
1,6,5,0,0,0,43,31,1,6,3,63,43,0,0,0
1,22,9,289,561,1,0,0,75,0,100,0,0,0,0,1
1,2,5,0,0,0,43,31,6,5,7,63,43,0,0,0
1,50,9,75,841,1,0,0,75,0,100,0,0,0,0,1
1,22,9,329,657,1,0,0,75,0,99,0,0,0,0,1
1,22,1,0,0,0,0,0,75,0,92,0,0,90,61,1
1,50,9,106,700,1,0,0,75,0,100,0,0,0,0,1
2,11,9,505,74,0,0,0,75,0,100,0,0,0,0,1
1,45,5,0,0,0,43,31,4,7,4,63,43,0,0,0
2,11,9,505,1182,0,0,0,74,2,94,0,0,0,0,1
2,11,9,507,1169,0,0,0,75,0,80,0,0,0,0,1
1,22,9,276,1262,1,0,0,75,0,100,0,0,0,0,1
1,5,5,0,0,0,43,31,5,6,2,63,43,0,0,0
1,19,9,202,0,1,0,0,75,0,30,0,0,62,3,1
1,22,9,277,1108,1,0,0,75,0,100,0,0,0,0,1
1,22,9,424,982,1,0,0,75,0,100,0,0,0,0,1
2,11,9,507,888,0,0,0,75,0,100,0,0,0,0,1
1,22,9,322,268,1,0,0,75,0,100,0,0,0,0,1
1,12,5,0,0,0,43,31,2,6,2,63,43,0,0,0
1,22,9,419,651,1,0,0,75,0,100,0,0,0,0,1
0,13,9,611,0,0,0,0,75,0,100,0,0,0,0,0
1,22,9,419,1275,1,0,0,75,0,100,0,0,0,0,1
1,22,9,511,1242,1,0,0,75,0,100,0,0,0,0,1
2,11,9,507,1107,0,0,0,75,0,100,0,0,0,0,1
1,19,9,239,0,1,0,0,75,0,45,0,0,0,0,1
1,45,1,0,0,0,0,0,5,7,2,0,0,97,61,0
1,22,9,415,1147,1,0,0,75,0,100,0,0,0,0,1
1,22,9,402,168,1,0,0,75,0,100,0,0,0,1,1
1,33,1,0,0,0,0,0,1,7,1,0,0,97,61,0
1,50,9,641,705,1,0,0,75,0,55,0,0,0,0,1
2,11,9,507,1093,0,0,0,75,0,100,0,0,0,0,1
2,40,9,149,24,0,0,0,57,45,2,0,0,0,0,1
0,59,9,615,0,0,0,0,75,0,1,0,0,0,0,1
1,22,9,405,468,1,0,0,75,0,88,0,0,0,0,1
1,22,9,255,346,1,0,0,75,0,100,0,0,0,0,1
1,22,9,414,537,1,0,0,75,0,89,1,1,0,0,1
1,28,5,0,0,0,43,31,16,6,3,63,43,0,0,0
1,55,5,0,0,0,43,31,13,4,2,63,43,0,0,0
1,45,4,1,0,0,0,0,75,0,1,0,0,97,61,0
1,45,5,0,0,0,43,31,2,6,7,63,43,0,0,0
1,22,5,0,0,0,43,27,52,27,26,63,43,0,0,0
1,2,1,0,0,0,0,0,5,7,4,0,0,97,61,0
1,45,1,0,0,0,5,0,1,52,0,3,0,60,61,0
2,40,9,149,0,0,0,0,8,15,0,0,0,0,0,1
1,25,1,0,0,0,0,0,5,7,5,0,0,97,61,0
1,22,9,415,550,1,0,0,75,0,100,0,0,1,1,1
1,36,1,0,0,0,0,0,5,7,2,0,0,97,61,0
1,50,9,417,700,1,0,0,75,0,64,0,0,0,0,1
1,22,9,529,1196,1,0,0,75,0,100,0,0,1,1,0
1,22,9,315,785,1,0,0,75,0,100,0,0,0,0,1
1,22,9,382,1187,1,0,0,75,0,100,0,0,0,0,1
1,22,2,317,313,1,0,0,75,0,100,0,0,3,2,1
1,22,9,395,414,1,0,0,75,0,100,0,0,0,0,1
1,47,4,1,0,0,0,0,75,0,1,0,0,54,61,0
1,50,9,258,764,1,0,0,75,0,57,0,0,0,0,1
1,22,9,273,108,1,0,0,75,0,100,0,0,0,0,1
1,22,9,216,1041,1,0,0,75,0,100,0,1,0,0,1
1,22,9,348,1075,1,0,0,75,0,100,0,1,0,0,1
1,22,9,408,1094,1,24,17,75,0,100,25,0,0,0,1
1,45,5,0,0,0,43,31,13,5,15,63,43,0,0,0
1,50,9,325,716,1,0,0,75,0,77,0,1,0,0,1
1,22,9,415,1212,1,0,0,75,0,100,0,0,0,0,1
1,45,4,0,0,0,0,0,3,42,1,1,0,47,61,0
1,38,2,0,0,0,0,0,3,7,2,0,0,97,61,0
0,14,9,523,0,0,0,0,75,0,100,0,0,0,0,0
0,59,9,223,0,0,0,0,75,0,25,0,0,0,0,1
1,22,9,416,873,1,0,0,75,0,100,0,0,0,0,1
1,22,9,272,704,1,0,0,75,0,100,0,0,0,0,1
2,40,9,149,24,0,0,0,75,0,1,0,0,0,0,1
1,45,5,0,0,0,43,31,1,7,8,63,43,0,0,0
1,45,5,0,0,0,43,31,7,6,1,63,43,0,0,0
1,40,4,1,0,0,0,0,75,0,1,0,0,97,61,0
2,11,9,505,878,0,0,0,20,33,96,0,0,0,0,1
1,19,9,532,0,1,0,0,75,0,67,0,1,0,0,1
2,45,9,23,238,0,0,0,75,0,87,0,0,0,0,1
1,10,5,0,0,0,43,31,13,6,1,63,43,0,0,0
1,35,5,0,0,0,43,31,5,5,3,63,43,0,0,0
2,11,9,509,169,0,0,0,75,0,100,0,0,0,0,1
1,45,5,0,0,0,43,31,11,6,12,63,43,0,0,0
0,13,9,611,0,0,0,0,75,0,100,0,0,0,0,0
1,22,9,510,132,1,0,0,75,0,100,0,0,0,0,1
1,45,5,0,0,0,43,31,6,7,0,63,43,0,0,0
2,11,9,505,1093,0,0,0,75,0,88,0,0,0,0,1
1,45,5,0,0,0,43,31,8,5,11,63,43,0,0,0
1,19,9,622,0,0,0,0,75,0,44,0,0,0,0,1
1,19,9,73,0,1,0,0,75,0,39,0,1,0,0,1
1,45,5,0,0,0,43,31,3,8,6,63,43,0,0,0
1,45,5,0,0,0,43,31,2,6,14,25,43,5,0,0
1,22,9,456,989,1,0,0,75,0,100,0,0,0,0,1
1,26,5,0,0,0,43,31,9,6,1,63,43,0,0,0
1,45,5,0,0,0,43,31,75,0,5,63,43,0,0,0
1,22,9,439,504,1,0,0,75,0,100,0,0,0,0,1
1,22,9,421,1193,1,0,0,75,0,100,0,0,0,0,1
1,53,5,0,0,0,43,31,9,6,8,63,43,0,0,0
1,22,9,394,1121,1,0,0,75,0,100,0,0,0,0,1
1,45,5,0,0,0,43,31,1,6,1,63,43,0,0,0
2,11,9,509,1160,0,0,0,75,0,100,0,0,0,0,1
1,22,5,0,0,0,43,31,33,45,24,63,43,0,0,0
1,22,9,427,477,1,0,0,75,0,100,0,0,0,0,1
1,22,9,252,530,1,0,0,75,0,100,0,0,0,0,1
1,61,5,0,0,0,43,31,6,5,5,63,43,0,0,0
1,22,5,0,0,0,43,25,8,6,8,63,43,0,0,0
1,45,1,0,0,0,0,0,6,6,6,0,0,97,61,0
1,22,9,443,1170,1,0,0,75,0,100,0,0,0,0,1
1,22,9,412,766,1,0,0,75,0,100,0,0,0,0,1
1,22,9,372,538,1,0,0,75,0,100,0,0,0,0,1
1,17,5,0,0,0,43,31,4,5,5,63,43,0,0,0
2,11,9,502,869,0,0,0,75,0,100,0,0,0,0,1
1,9,5,0,0,0,43,31,7,6,7,63,43,0,0,0
1,5,5,0,0,0,43,31,5,6,2,63,43,0,0,0
1,22,9,424,1098,1,0,0,75,0,100,0,0,0,0,1
2,11,9,469,953,0,0,0,75,0,93,0,0,0,0,1
2,11,9,505,1117,0,0,0,75,0,98,0,0,0,0,1
2,11,9,507,888,0,0,0,74,3,98,0,0,0,0,1
1,22,9,414,865,1,0,0,75,0,100,0,0,0,0,1
1,22,9,398,376,1,0,0,75,0,100,0,0,0,0,1
1,22,9,344,1272,1,0,0,75,0,100,3,1,4,1,1
1,22,9,323,133,1,0,0,75,0,100,0,0,0,0,1
1,19,9,282,0,0,0,0,75,0,24,0,0,0,0,1
1,5,5,0,0,0,43,31,5,6,2,63,43,0,0,0
1,22,1,0,0,0,0,0,75,0,100,0,0,97,43,1
1,45,5,0,0,0,43,31,4,6,3,63,43,0,0,0
1,22,9,439,974,1,0,0,75,0,100,0,0,0,0,1
1,22,1,0,0,0,0,0,75,0,100,0,0,97,61,1
2,45,9,23,238,0,0,0,75,0,96,0,0,0,0,1
1,22,9,401,1131,1,0,0,75,0,100,0,0,0,0,1
1,16,5,0,0,0,43,31,9,6,5,63,43,0,0,0
1,45,5,0,0,0,43,31,40,12,6,63,43,0,0,0
1,10,5,0,0,0,43,31,3,6,3,63,43,0,0,0
1,22,9,339,1073,1,0,0,75,0,100,1,1,0,0,1
1,60,5,0,0,0,43,31,33,20,2,63,43,0,0,0
1,45,5,0,0,0,43,31,15,6,5,63,43,0,0,0
2,40,9,149,24,0,0,0,20,43,1,0,0,0,0,1
1,17,9,0,0,0,0,0,75,0,2,0,0,92,0,0
1,26,5,0,0,0,43,31,8,5,5,63,43,0,0,0
1,63,1,0,0,0,0,0,5,7,5,0,0,97,61,0
2,45,9,1,0,0,0,0,65,25,3,0,0,0,0,0
1,50,9,47,727,1,0,0,75,0,57,0,0,0,0,1
0,59,9,222,0,0,0,0,75,0,50,0,0,0,0,1
0,13,9,611,0,0,0,0,75,0,100,0,0,0,0,0
2,11,9,469,0,0,0,0,75,0,33,0,0,0,0,1
0,13,9,611,0,0,0,0,75,0,100,0,0,0,0,0
1,31,5,0,0,0,43,31,10,5,9,63,43,0,0,0
1,34,5,0,0,0,43,31,4,7,3,63,43,0,0,0
0,13,9,611,0,0,0,0,75,0,100,0,0,0,0,0
1,45,5,0,0,0,43,31,7,7,11,63,43,0,0,0
1,22,9,317,480,1,0,0,75,0,100,0,0,0,0,1
1,50,9,60,732,1,0,0,75,0,57,0,0,0,0,1
1,45,5,0,0,0,43,31,7,6,5,63,43,0,0,0
0,14,9,523,0,0,0,0,75,0,100,0,0,0,0,0
1,22,9,394,218,1,0,0,75,0,100,0,0,0,0,1
1,22,9,246,366,1,0,0,75,0,100,0,0,0,0,1
1,22,9,332,427,1,0,0,75,0,100,1,1,8,8,1
2,11,9,507,175,0,0,0,75,0,100,0,0,0,0,1
2,11,9,411,1244,0,0,0,75,0,100,0,0,0,0,1
1,19,9,38,0,1,0,0,75,0,17,0,0,0,0,1
1,22,9,382,801,1,0,0,75,0,100,0,0,0,0,1
1,22,1,0,0,0,0,0,75,0,100,0,0,97,61,1
1,56,9,329,807,1,0,0,75,0,22,32,24,0,0,1
1,45,5,0,0,0,43,31,7,7,6,63,43,0,0,0
1,45,5,0,0,0,43,31,8,9,9,63,43,0,0,0
2,45,9,1,0,0,0,0,50,7,38,0,0,0,0,0
0,13,9,611,0,0,0,0,75,0,100,0,0,0,0,0
0,13,9,397,0,0,0,0,47,52,11,0,0,0,0,1
1,22,9,410,590,1,0,0,75,0,100,0,0,0,0,1
1,45,5,0,0,0,43,31,9,5,38,60,43,0,0,0
0,14,9,17,0,0,0,0,75,0,31,0,0,0,0,0
1,45,5,0,0,0,43,31,8,4,16,62,43,0,0,0
1,8,5,0,0,0,43,31,11,7,6,63,43,0,0,0
1,22,9,416,207,1,0,0,75,0,100,0,0,0,0,1
1,50,9,24,730,1,0,0,75,0,63,1,0,1,0,1
1,45,1,0,0,0,0,0,3,7,2,0,0,97,61,0
1,45,5,0,0,0,43,31,2,6,6,63,43,0,0,0
1,50,6,0,0,0,43,31,75,0,81,5,1,0,0,1
1,22,9,286,1000,1,0,0,75,0,100,0,0,0,0,1
0,13,9,611,0,0,0,0,75,0,100,0,0,0,0,0
1,22,9,403,194,1,0,0,75,0,98,0,0,0,0,1
2,45,9,1,0,0,0,0,12,19,20,0,0,12,0,0
1,19,9,282,0,1,0,0,75,0,83,0,0,0,0,1
1,17,2,0,0,0,0,0,5,6,4,0,0,97,61,0
1,50,9,113,713,1,0,0,75,0,60,0,0,0,0,1
2,40,9,1,0,0,0,0,4,6,2,0,0,0,0,0
1,45,5,0,0,0,43,31,13,5,15,63,43,0,0,0
1,45,5,0,0,0,43,31,31,19,4,63,43,0,0,0
0,59,9,225,0,0,0,0,47,52,6,0,0,0,0,1
1,45,5,0,0,0,43,31,41,29,2,63,43,0,0,0
1,1,9,515,1082,0,0,0,75,0,17,0,0,0,0,1
0,13,9,611,0,0,0,0,75,0,100,0,0,0,0,0
1,50,9,71,712,1,0,0,75,0,73,0,0,0,0,1
0,13,9,248,0,0,0,0,75,0,2,3,0,60,0,0
1,22,9,497,508,1,0,0,75,0,100,0,0,0,0,1
1,45,5,0,0,0,43,31,6,5,7,62,43,0,0,0
1,22,6,151,293,1,43,17,75,0,100,63,1,0,0,1
1,22,9,277,1123,1,0,0,75,0,100,0,0,0,0,1
1,22,9,387,1134,1,0,0,75,0,100,0,0,0,0,1
1,45,5,0,0,0,43,31,12,6,9,63,43,0,0,0
2,40,9,49,0,0,0,0,66,22,3,0,0,0,0,1
1,22,9,272,528,1,0,0,75,0,100,0,0,0,0,1
1,22,9,270,1192,1,0,0,75,0,100,0,0,0,0,1
1,45,1,0,0,0,0,0,6,6,10,0,0,97,61,0
1,9,2,0,0,0,0,0,1,7,1,0,0,97,61,0
2,11,9,507,200,0,0,0,75,0,81,0,0,7,0,1
1,22,9,277,118,1,0,0,75,0,100,0,0,0,0,1
1,22,9,425,677,1,0,0,75,0,100,0,0,39,29,1
1,4,5,0,0,0,43,31,2,6,2,63,43,0,0,0
2,11,9,411,906,0,0,0,75,0,100,0,0,0,0,1
1,45,5,0,0,0,43,31,5,6,4,63,43,0,0,0
0,13,9,611,0,0,0,0,75,0,100,0,0,0,0,0
1,50,9,120,775,1,0,0,75,0,96,0,0,0,0,1
1,36,5,0,0,0,43,31,7,8,5,63,43,0,0,0
1,22,9,296,155,1,0,0,75,0,100,0,0,0,0,1
1,60,5,0,0,0,43,31,2,6,1,63,43,0,0,0
1,45,5,0,0,0,43,31,3,7,1,63,43,0,0,0
1,12,5,0,0,0,43,31,3,6,2,63,43,0,0,0
1,62,5,0,0,0,43,31,3,7,4,63,43,0,0,0
2,40,9,144,24,0,0,0,75,0,0,0,0,0,0,1
1,40,9,540,0,1,0,0,8,28,1,0,0,0,0,1
1,7,1,0,0,0,0,0,5,6,5,0,0,97,61,0
1,45,1,0,0,0,0,0,6,7,10,0,0,97,61,0
1,22,9,293,783,1,0,0,75,0,100,0,0,0,0,1
1,45,5,0,0,0,43,31,6,6,5,63,43,0,0,0
1,22,9,529,1196,1,0,0,75,0,100,0,0,0,0,0
1,22,9,470,1286,1,0,0,75,0,100,0,0,0,0,1
2,40,9,149,24,0,0,0,47,38,1,0,0,0,0,1
2,45,9,373,0,0,0,0,75,0,27,0,0,0,0,0
1,40,9,487,0,1,5,0,5,32,0,2,0,0,0,1
1,22,9,382,645,1,0,0,75,0,100,0,0,0,0,1
1,18,9,317,1157,1,0,0,75,0,33,0,0,0,0,1
1,19,9,422,0,0,0,0,75,0,33,0,0,0,0,1
1,22,9,288,751,1,0,0,75,0,100,0,0,0,0,1
1,45,4,0,0,0,0,0,75,0,1,0,0,48,61,0
1,22,9,404,465,1,0,1,75,0,100,0,0,0,0,1
1,56,9,12,226,0,0,0,75,0,4,0,0,0,0,1
1,22,9,207,1007,1,0,0,75,0,100,1,0,0,0,1
1,45,5,0,0,0,43,31,4,6,3,63,43,0,0,0
2,11,9,502,81,0,0,0,71,8,64,0,0,0,0,1
1,22,9,280,776,1,0,0,75,0,100,0,0,0,0,1
1,22,9,184,977,1,0,0,75,0,100,0,0,0,0,1
1,8,5,0,0,0,43,31,6,5,1,63,43,0,0,0
1,22,9,529,1196,1,0,0,75,0,100,0,0,8,8,0
1,22,9,302,487,1,0,0,75,0,100,0,0,0,0,1
1,22,9,270,375,1,0,0,75,0,100,0,0,0,0,1
1,45,5,0,0,0,43,31,12,7,6,63,43,0,0,0
2,11,9,507,158,0,0,0,75,0,65,0,0,0,0,1
1,22,9,374,702,1,0,0,75,0,100,0,0,1,0,1
2,11,9,507,166,0,0,0,75,0,100,0,0,0,0,1
1,20,5,0,0,0,43,31,28,11,5,63,43,0,0,0
1,22,9,372,930,1,0,0,75,0,100,0,0,0,0,1
1,22,9,529,1196,1,0,0,75,0,100,0,0,5,5,0
1,61,5,0,0,0,43,31,13,5,1,63,43,0,0,0
2,11,9,505,878,0,0,0,74,2,100,0,0,0,0,1
2,45,9,23,244,0,0,0,75,0,100,0,0,0,0,1
1,45,1,0,0,0,0,0,75,0,5,0,0,82,61,0
1,50,9,263,713,1,0,0,75,0,78,0,0,0,0,1
1,63,5,0,0,0,43,31,1,6,7,63,43,0,0,0
2,11,9,501,862,0,0,0,75,0,100,0,0,0,0,1
1,58,5,0,0,0,43,31,3,7,6,63,43,0,0,0
1,2,5,0,0,0,43,31,7,5,6,63,43,0,0,0
1,22,9,244,706,1,0,0,75,0,100,0,0,0,0,1
1,50,2,0,0,0,0,0,75,0,69,1,1,3,3,1
1,51,5,0,0,0,43,31,11,7,5,63,43,0,0,0
2,11,9,505,1124,0,0,0,75,0,100,0,0,0,0,1
1,22,9,308,898,1,17,13,75,0,100,17,6,0,0,1
1,45,1,0,0,0,0,0,6,5,6,0,0,97,61,0
1,22,9,340,1058,1,0,0,75,0,100,0,0,0,0,1
1,19,1,0,0,0,0,0,7,7,6,0,0,97,61,0
1,45,1,0,0,0,0,0,20,5,7,0,0,97,61,0
1,32,5,0,0,0,43,31,7,5,8,63,43,0,0,0
1,27,1,0,0,0,0,0,13,5,7,0,0,97,61,0
1,12,5,0,0,0,43,31,4,5,4,63,43,0,0,0
1,22,9,281,596,1,0,0,75,0,100,0,0,0,0,1
1,19,5,0,0,0,43,31,47,29,9,63,43,0,0,0
1,50,9,129,702,1,0,0,75,0,61,4,1,0,0,1
2,11,9,505,140,0,0,0,75,0,66,0,0,0,0,1
0,13,9,611,0,0,0,0,75,0,100,0,0,0,0,0
1,22,9,301,959,1,0,0,75,0,100,0,0,0,0,1
1,60,5,0,0,0,43,31,12,6,6,63,43,0,0,0
1,22,1,0,0,0,0,0,75,0,68,0,0,66,61,1
1,16,5,0,0,0,43,31,13,6,5,63,43,0,0,0
1,45,1,0,0,0,0,0,75,0,2,0,0,93,61,0
0,14,9,17,0,0,0,0,75,0,4,0,0,0,0,0
1,22,9,426,587,1,0,0,75,0,96,0,0,0,0,1
2,11,9,502,1099,0,0,0,75,1,100,0,0,0,0,1
1,50,9,616,716,1,0,0,47,52,67,0,0,0,0,1
1,45,4,0,0,0,0,0,1,40,1,0,0,97,61,0
1,22,9,391,1081,1,0,0,75,0,100,0,0,0,0,1
2,11,9,507,129,0,0,0,74,1,59,0,0,0,0,1
1,3,9,2,817,0,0,0,75,0,1,0,0,0,0,1
2,40,9,149,24,0,0,0,75,0,1,0,0,0,0,1
1,10,1,0,0,0,0,0,7,7,7,0,0,97,61,0
1,45,1,0,0,0,8,0,0,52,0,8,0,85,61,0
2,11,9,509,161,0,0,0,75,0,71,0,0,0,0,1
2,11,9,502,1099,0,0,0,75,0,100,0,0,0,0,1
1,36,5,0,0,0,43,31,9,13,2,63,43,0,0,0
1,50,9,44,716,1,0,0,75,0,60,1,2,0,0,1
0,14,9,17,0,0,0,0,75,0,27,2,0,47,0,0
1,9,5,0,0,0,43,31,1,7,1,63,43,0,0,0
2,11,9,502,869,0,0,0,75,0,100,0,0,0,0,1
1,45,5,0,0,0,43,31,45,11,6,63,43,0,0,0
1,22,5,0,0,0,43,31,22,8,20,63,43,0,0,0
2,40,9,496,883,0,0,0,17,52,1,1,0,2,0,0
1,22,9,269,986,1,0,0,75,0,100,0,0,0,0,1
1,22,9,398,674,1,0,0,75,0,100,0,0,0,0,1
1,22,5,0,0,0,43,31,75,0,25,63,43,0,0,0
1,54,5,0,0,0,43,31,8,6,7,63,43,0,0,0
1,22,9,260,135,1,0,0,75,0,100,0,0,0,0,1
1,45,5,0,0,0,43,31,1,6,3,63,43,0,0,0
1,22,9,455,822,1,0,0,75,0,100,0,0,0,0,1
1,22,9,402,41,1,0,0,75,0,95,0,0,0,0,1
1,23,5,0,0,0,42,31,7,8,3,63,43,0,0,0
1,19,5,0,0,0,43,31,3,7,3,63,43,0,0,0
1,22,9,339,34,1,0,0,75,0,100,0,0,0,0,1
1,62,5,0,0,0,43,31,4,7,7,63,43,0,0,0
1,61,5,0,0,0,43,31,6,7,5,63,43,0,0,0
1,45,5,0,0,0,43,31,26,5,3,63,43,0,0,0
1,22,9,280,418,1,0,0,75,0,100,0,0,0,0,1
1,22,9,392,900,1,0,0,75,0,100,0,0,0,0,1
1,25,5,0,0,0,43,31,7,6,6,63,43,0,0,0
1,22,9,267,1236,1,0,0,75,0,100,0,0,0,0,1
1,17,5,0,0,0,43,31,7,7,6,63,43,0,0,0
1,45,5,0,0,0,43,31,2,6,1,63,43,0,0,0
1,45,5,0,0,0,43,31,9,5,10,63,43,0,0,0
1,45,5,0,0,0,43,31,16,5,1,63,43,0,0,0
2,11,9,507,888,0,0,0,75,0,79,0,0,0,0,1
1,17,5,0,0,0,43,31,13,9,1,63,43,0,0,0
1,22,9,306,1255,1,0,0,75,0,100,0,0,0,0,1
1,22,9,332,1008,1,0,0,75,0,100,0,0,0,0,1
1,45,5,0,0,0,43,31,0,5,0,63,43,0,0,0
0,14,9,523,0,0,0,0,75,0,100,0,0,0,0,0
2,11,9,498,84,0,0,0,75,0,100,0,0,0,0,1
1,22,9,286,37,1,0,0,75,0,100,0,0,0,0,1
1,22,9,285,395,1,0,0,75,0,100,1,1,0,0,1
1,19,9,483,0,1,40,0,3,6,4,59,0,0,0,1
1,50,9,107,707,1,0,0,75,0,94,0,0,0,0,1
1,45,5,0,0,0,43,31,7,6,6,63,43,0,0,0
1,21,5,0,0,0,43,31,7,6,7,63,43,0,0,0
1,63,5,0,0,0,43,31,1,7,1,63,43,0,0,0
1,45,5,0,0,0,43,31,5,7,10,63,43,0,0,0
1,22,9,529,1196,1,0,0,75,0,100,0,0,19,15,0
1,22,9,429,773,1,0,0,75,0,100,0,0,0,0,1
1,26,5,0,0,0,43,31,28,6,5,63,43,0,0,0
1,56,5,0,0,0,43,31,49,7,25,63,43,0,0,0
1,45,5,0,0,0,43,31,7,6,4,63,43,0,0,0
1,50,9,130,705,1,0,0,75,0,12,0,0,0,0,1
1,19,9,600,0,1,0,0,75,0,61,0,1,0,0,1
1,22,9,214,270,1,0,0,75,0,100,0,0,0,0,1
1,22,9,395,1116,1,0,0,75,0,100,0,0,0,0,1
1,22,9,384,435,1,0,0,75,0,100,0,0,0,0,1
1,22,9,474,844,1,0,0,75,0,100,0,0,0,0,1
1,35,5,0,0,0,43,31,3,5,1,63,43,0,0,0
1,29,5,0,0,0,43,31,8,6,8,63,43,0,0,0
1,26,5,0,0,0,43,31,33,29,3,63,43,0,0,0
2,11,9,509,1099,0,0,0,75,0,100,0,0,0,0,1
1,45,1,0,0,0,8,0,0,52,0,10,0,85,61,0
1,22,9,284,199,1,0,0,75,0,100,0,0,0,0,1
1,22,9,401,735,1,0,0,75,0,100,0,0,0,0,1
1,22,9,422,595,1,0,0,75,0,100,0,0,0,0,1
2,40,9,151,24,0,0,0,75,0,0,0,0,0,0,1
1,22,9,273,13,1,0,0,75,0,100,0,0,0,0,1
1,22,9,529,1196,1,0,0,75,0,100,0,0,1,1,0
1,5,5,0,0,0,43,31,13,6,5,63,43,0,0,0
1,35,5,0,0,0,43,31,10,5,10,63,43,0,0,0
1,32,5,0,0,0,43,31,1,6,1,63,43,0,0,0
1,22,9,255,351,1,0,0,75,0,100,0,0,0,0,1
2,11,9,507,1182,0,0,0,75,1,100,0,0,0,0,1
1,45,4,0,0,0,0,0,75,0,1,0,0,47,61,0
1,22,9,269,27,1,0,0,75,0,100,0,0,0,0,1
1,45,5,0,0,0,43,31,2,7,2,63,43,0,0,0
1,22,9,414,559,1,0,0,75,0,100,0,0,0,0,1
1,45,1,0,0,0,0,0,75,0,1,0,0,3,61,0
1,19,9,652,0,1,0,0,75,0,24,0,0,0,0,1
1,4,5,0,0,0,43,31,3,8,2,63,43,0,0,0
2,11,9,386,634,0,0,0,75,0,100,0,0,0,0,1
1,3,5,0,0,0,43,31,4,6,4,63,43,0,0,0
